上映ID,作品ID,作品名,スクリーンID,上映日,開始時刻,終了時刻,レイトショー,曜日種別,特別日
S21652,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-12-27,17:00,19:00,False,土日祝,
S21653,M0056,新解釈・幕末伝,9,2025-12-27,19:00,21:00,False,土日祝,
S21654,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,9,2025-12-27,21:10,23:10,True,土日祝,
S21655,M0077,映画ラストマン FIRST LOVE,10,2025-12-27,09:30,11:30,False,土日祝,
S21656,M0056,新解釈・幕末伝,10,2025-12-27,12:00,14:00,False,土日祝,
S21657,M0056,新解釈・幕末伝,10,2025-12-27,14:30,16:30,False,土日祝,
S21658,M0004,劇場版『チェンソーマン レゼ篇』,10,2025-12-27,17:00,19:00,False,土日祝,
S21659,M0077,映画ラストマン FIRST LOVE,10,2025-12-27,19:00,21:00,False,土日祝,
S21660,M0056,新解釈・幕末伝,10,2025-12-27,21:10,23:10,True,土日祝,
S21661,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,1,2025-12-28,09:30,11:30,False,土日祝,
S21662,M0056,新解釈・幕末伝,1,2025-12-28,12:00,14:00,False,土日祝,
S21663,M0077,映画ラストマン FIRST LOVE,1,2025-12-28,14:30,16:30,False,土日祝,
S21664,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,1,2025-12-28,17:00,19:00,False,土日祝,
S21665,M0077,映画ラストマン FIRST LOVE,1,2025-12-28,19:00,21:00,False,土日祝,
S21666,M0077,映画ラストマン FIRST LOVE,1,2025-12-28,21:10,23:10,True,土日祝,
S21667,M0077,映画ラストマン FIRST LOVE,2,2025-12-28,09:30,11:30,False,土日祝,
S21668,M0077,映画ラストマン FIRST LOVE,2,2025-12-28,12:00,14:00,False,土日祝,
S21669,M0056,新解釈・幕末伝,2,2025-12-28,14:30,16:30,False,土日祝,
S21670,M0077,映画ラストマン FIRST LOVE,2,2025-12-28,17:00,19:00,False,土日祝,
S21671,M0004,劇場版『チェンソーマン レゼ篇』,2,2025-12-28,19:00,21:00,False,土日祝,
S21672,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,2,2025-12-28,21:10,23:10,True,土日祝,
S21673,M0002,国宝,3,2025-12-28,09:30,11:30,False,土日祝,
S21674,M0105,楓,3,2025-12-28,12:00,14:00,False,土日祝,
S21675,M0056,新解釈・幕末伝,3,2025-12-28,14:30,16:30,False,土日祝,
S21676,M0004,劇場版『チェンソーマン レゼ篇』,3,2025-12-28,17:00,19:00,False,土日祝,
S21677,M0105,楓,3,2025-12-28,19:00,21:00,False,土日祝,
S21678,M0004,劇場版『チェンソーマン レゼ篇』,3,2025-12-28,21:10,23:10,True,土日祝,
S21679,M0005,(吹替)ズートピア2,4,2025-12-28,09:30,11:30,False,土日祝,
S21680,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-12-28,12:00,14:00,False,土日祝,
S21681,M0077,映画ラストマン FIRST LOVE,4,2025-12-28,14:30,16:30,False,土日祝,
S21682,M0005,(吹替)ズートピア2,4,2025-12-28,17:00,19:00,False,土日祝,
S21683,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-12-28,19:00,21:00,False,土日祝,
S21684,M0077,映画ラストマン FIRST LOVE,4,2025-12-28,21:10,23:10,True,土日祝,
S21685,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,5,2025-12-28,09:30,11:30,False,土日祝,
S21686,M0077,映画ラストマン FIRST LOVE,5,2025-12-28,12:00,14:00,False,土日祝,
S21687,M0056,新解釈・幕末伝,5,2025-12-28,14:30,16:30,False,土日祝,
S21688,M0077,映画ラストマン FIRST LOVE,5,2025-12-28,17:00,19:00,False,土日祝,
S21689,M0004,劇場版『チェンソーマン レゼ篇』,5,2025-12-28,19:00,21:00,False,土日祝,
S21690,M0004,劇場版『チェンソーマン レゼ篇』,5,2025-12-28,21:10,23:10,True,土日祝,
S21691,M0005,(吹替)ズートピア2,6,2025-12-28,09:30,11:30,False,土日祝,
S21692,M0005,(吹替)ズートピア2,6,2025-12-28,12:00,14:00,False,土日祝,
S21693,M0077,映画ラストマン FIRST LOVE,6,2025-12-28,14:30,16:30,False,土日祝,
S21694,M0005,(吹替)ズートピア2,6,2025-12-28,17:00,19:00,False,土日祝,
S21695,M0077,映画ラストマン FIRST LOVE,6,2025-12-28,19:00,21:00,False,土日祝,
S21696,M0077,映画ラストマン FIRST LOVE,6,2025-12-28,21:10,23:10,True,土日祝,
S21697,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-12-28,09:30,11:30,False,土日祝,
S21698,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-12-28,12:00,14:00,False,土日祝,
S21699,M0056,新解釈・幕末伝,7,2025-12-28,14:30,16:30,False,土日祝,
S21700,M0056,新解釈・幕末伝,7,2025-12-28,17:00,19:00,False,土日祝,
S21701,M0077,映画ラストマン FIRST LOVE,7,2025-12-28,19:00,21:00,False,土日祝,
S21702,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-12-28,21:10,23:10,True,土日祝,
S21703,M0002,国宝,8,2025-12-28,09:30,11:30,False,土日祝,
S21704,M0030,栄光のバックホーム,8,2025-12-28,12:00,14:00,False,土日祝,
S21705,M0023,TOKYOタクシー,8,2025-12-28,14:30,16:30,False,土日祝,
S21706,M0030,栄光のバックホーム,8,2025-12-28,17:00,19:00,False,土日祝,
S21707,M0105,楓,8,2025-12-28,19:00,21:00,False,土日祝,
S21708,M0002,国宝,8,2025-12-28,21:10,23:10,True,土日祝,
S21709,M0056,新解釈・幕末伝,9,2025-12-28,09:30,11:30,False,土日祝,
S21710,M0056,新解釈・幕末伝,9,2025-12-28,12:00,14:00,False,土日祝,
S21711,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-12-28,14:30,16:30,False,土日祝,
S21712,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,9,2025-12-28,17:00,19:00,False,土日祝,
S21713,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-12-28,19:00,21:00,False,土日祝,
S21714,M0056,新解釈・幕末伝,9,2025-12-28,21:10,23:10,True,土日祝,
S21715,M0056,新解釈・幕末伝,10,2025-12-28,09:30,11:30,False,土日祝,
S21716,M0004,劇場版『チェンソーマン レゼ篇』,10,2025-12-28,12:00,14:00,False,土日祝,
S21717,M0056,新解釈・幕末伝,10,2025-12-28,14:30,16:30,False,土日祝,
S21718,M0077,映画ラストマン FIRST LOVE,10,2025-12-28,17:00,19:00,False,土日祝,
S21719,M0077,映画ラストマン FIRST LOVE,10,2025-12-28,19:00,21:00,False,土日祝,
S21720,M0056,新解釈・幕末伝,10,2025-12-28,21:10,23:10,True,土日祝,
S21721,M0077,映画ラストマン FIRST LOVE,1,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21722,M0077,映画ラストマン FIRST LOVE,1,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21723,M0056,新解釈・幕末伝,1,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21724,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,1,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21725,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,1,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21726,M0077,映画ラストマン FIRST LOVE,1,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21727,M0056,新解釈・幕末伝,2,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21728,M0077,映画ラストマン FIRST LOVE,2,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21729,M0077,映画ラストマン FIRST LOVE,2,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21730,M0004,劇場版『チェンソーマン レゼ篇』,2,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21731,M0077,映画ラストマン FIRST LOVE,2,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21732,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,2,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21733,M0004,劇場版『チェンソーマン レゼ篇』,3,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21734,M0105,楓,3,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21735,M0004,劇場版『チェンソーマン レゼ篇』,3,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21736,M0056,新解釈・幕末伝,3,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21737,M0002,国宝,3,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21738,M0105,楓,3,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21739,M0077,映画ラストマン FIRST LOVE,4,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21740,M0005,(吹替)ズートピア2,4,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21741,M0077,映画ラストマン FIRST LOVE,4,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21742,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21743,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21744,M0005,(吹替)ズートピア2,4,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21745,M0056,新解釈・幕末伝,5,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21746,M0004,劇場版『チェンソーマン レゼ篇』,5,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21747,M0077,映画ラストマン FIRST LOVE,5,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21748,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,5,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21749,M0004,劇場版『チェンソーマン レゼ篇』,5,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21750,M0077,映画ラストマン FIRST LOVE,5,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21751,M0005,(吹替)ズートピア2,6,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21752,M0005,(吹替)ズートピア2,6,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21753,M0077,映画ラストマン FIRST LOVE,6,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21754,M0005,(吹替)ズートピア2,6,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21755,M0077,映画ラストマン FIRST LOVE,6,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21756,M0077,映画ラストマン FIRST LOVE,6,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21757,M0056,新解釈・幕末伝,7,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21758,M0056,新解釈・幕末伝,7,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21759,M0077,映画ラストマン FIRST LOVE,7,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21760,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21761,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21762,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21763,M0002,国宝,8,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21764,M0105,楓,8,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21765,M0002,国宝,8,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21766,M0030,栄光のバックホーム,8,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21767,M0023,TOKYOタクシー,8,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21768,M0030,栄光のバックホーム,8,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21769,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21770,M0056,新解釈・幕末伝,9,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21771,M0056,新解釈・幕末伝,9,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21772,M0056,新解釈・幕末伝,9,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21773,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21774,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,9,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21775,M0077,映画ラストマン FIRST LOVE,10,2025-12-29,09:30,11:30,False,平日,メンズデイ
S21776,M0004,劇場版『チェンソーマン レゼ篇』,10,2025-12-29,12:00,14:00,False,平日,メンズデイ
S21777,M0056,新解釈・幕末伝,10,2025-12-29,14:30,16:30,False,平日,メンズデイ
S21778,M0056,新解釈・幕末伝,10,2025-12-29,17:00,19:00,False,平日,メンズデイ
S21779,M0077,映画ラストマン FIRST LOVE,10,2025-12-29,19:00,21:00,False,平日,メンズデイ
S21780,M0056,新解釈・幕末伝,10,2025-12-29,21:10,23:10,True,平日,メンズデイ
S21781,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,1,2025-12-30,09:30,11:30,False,平日,
S21782,M0077,映画ラストマン FIRST LOVE,1,2025-12-30,12:00,14:00,False,平日,
S21783,M0056,新解釈・幕末伝,1,2025-12-30,14:30,16:30,False,平日,
S21784,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,1,2025-12-30,17:00,19:00,False,平日,
S21785,M0077,映画ラストマン FIRST LOVE,1,2025-12-30,19:00,21:00,False,平日,
S21786,M0077,映画ラストマン FIRST LOVE,1,2025-12-30,21:10,23:10,True,平日,
S21787,M0077,映画ラストマン FIRST LOVE,2,2025-12-30,09:30,11:30,False,平日,
S21788,M0077,映画ラストマン FIRST LOVE,2,2025-12-30,12:00,14:00,False,平日,
S21789,M0077,映画ラストマン FIRST LOVE,2,2025-12-30,14:30,16:30,False,平日,
S21790,M0056,新解釈・幕末伝,2,2025-12-30,17:00,19:00,False,平日,
S21791,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,2,2025-12-30,19:00,21:00,False,平日,
S21792,M0004,劇場版『チェンソーマン レゼ篇』,2,2025-12-30,21:10,23:10,True,平日,
S21793,M0004,劇場版『チェンソーマン レゼ篇』,3,2025-12-30,09:30,11:30,False,平日,
S21794,M0004,劇場版『チェンソーマン レゼ篇』,3,2025-12-30,12:00,14:00,False,平日,
S21795,M0056,新解釈・幕末伝,3,2025-12-30,14:30,16:30,False,平日,
S21796,M0105,楓,3,2025-12-30,17:00,19:00,False,平日,
S21797,M0002,国宝,3,2025-12-30,19:00,21:00,False,平日,
S21798,M0105,楓,3,2025-12-30,21:10,23:10,True,平日,
S21799,M0077,映画ラストマン FIRST LOVE,4,2025-12-30,09:30,11:30,False,平日,
S21800,M0077,映画ラストマン FIRST LOVE,4,2025-12-30,12:00,14:00,False,平日,
S21801,M0005,(吹替)ズートピア2,4,2025-12-30,14:30,16:30,False,平日,
S21802,M0005,(吹替)ズートピア2,4,2025-12-30,17:00,19:00,False,平日,
S21803,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-12-30,19:00,21:00,False,平日,
S21804,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-12-30,21:10,23:10,True,平日,
S21805,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,5,2025-12-30,09:30,11:30,False,平日,
S21806,M0077,映画ラストマン FIRST LOVE,5,2025-12-30,12:00,14:00,False,平日,
S21807,M0004,劇場版『チェンソーマン レゼ篇』,5,2025-12-30,14:30,16:30,False,平日,
S21808,M0056,新解釈・幕末伝,5,2025-12-30,17:00,19:00,False,平日,
S21809,M0077,映画ラストマン FIRST LOVE,5,2025-12-30,19:00,21:00,False,平日,
S21810,M0004,劇場版『チェンソーマン レゼ篇』,5,2025-12-30,21:10,23:10,True,平日,
S21811,M0077,映画ラストマン FIRST LOVE,6,2025-12-30,09:30,11:30,False,平日,
S21812,M0077,映画ラストマン FIRST LOVE,6,2025-12-30,12:00,14:00,False,平日,
S21813,M0077,映画ラストマン FIRST LOVE,6,2025-12-30,14:30,16:30,False,平日,
S21814,M0005,(吹替)ズートピア2,6,2025-12-30,17:00,19:00,False,平日,
S21815,M0005,(吹替)ズートピア2,6,2025-12-30,19:00,21:00,False,平日,
S21816,M0005,(吹替)ズートピア2,6,2025-12-30,21:10,23:10,True,平日,
S21817,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-12-30,09:30,11:30,False,平日,
S21818,M0056,新解釈・幕末伝,7,2025-12-30,12:00,14:00,False,平日,
S21819,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-12-30,14:30,16:30,False,平日,
S21820,M0077,映画ラストマン FIRST LOVE,7,2025-12-30,17:00,19:00,False,平日,
S21821,M0001,劇場版「鬼滅の刃」無限城編　第一章,7,2025-12-30,19:00,21:00,False,平日,
S21822,M0056,新解釈・幕末伝,7,2025-12-30,21:10,23:10,True,平日,
S21823,M0030,栄光のバックホーム,8,2025-12-30,09:30,11:30,False,平日,
S21824,M0105,楓,8,2025-12-30,12:00,14:00,False,平日,
S21825,M0002,国宝,8,2025-12-30,14:30,16:30,False,平日,
S21826,M0002,国宝,8,2025-12-30,17:00,19:00,False,平日,
S21827,M0030,栄光のバックホーム,8,2025-12-30,19:00,21:00,False,平日,
S21828,M0023,TOKYOタクシー,8,2025-12-30,21:10,23:10,True,平日,
S21829,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-12-30,09:30,11:30,False,平日,
S21830,M0056,新解釈・幕末伝,9,2025-12-30,12:00,14:00,False,平日,
S21831,M0056,新解釈・幕末伝,9,2025-12-30,14:30,16:30,False,平日,
S21832,M0001,劇場版「鬼滅の刃」無限城編　第一章,9,2025-12-30,17:00,19:00,False,平日,
S21833,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,9,2025-12-30,19:00,21:00,False,平日,
S21834,M0056,新解釈・幕末伝,9,2025-12-30,21:10,23:10,True,平日,
S21835,M0056,新解釈・幕末伝,10,2025-12-30,09:30,11:30,False,平日,
S21836,M0077,映画ラストマン FIRST LOVE,10,2025-12-30,12:00,14:00,False,平日,
S21837,M0004,劇場版『チェンソーマン レゼ篇』,10,2025-12-30,14:30,16:30,False,平日,
S21838,M0056,新解釈・幕末伝,10,2025-12-30,17:00,19:00,False,平日,
S21839,M0056,新解釈・幕末伝,10,2025-12-30,19:00,21:00,False,平日,
S21840,M0077,映画ラストマン FIRST LOVE,10,2025-12-30,21:10,23:10,True,平日,
S21841,M0013,爆弾,1,2025-12-31,09:30,11:30,False,平日,
S21842,M0005,(吹替)ズートピア2,1,2025-12-31,12:00,14:00,False,平日,
S21843,M0023,TOKYOタクシー,1,2025-12-31,14:30,16:30,False,平日,
S21844,M0002,国宝,1,2025-12-31,17:00,19:00,False,平日,
S21845,M0094,劇場版　緊急取調室 THE FINAL,1,2025-12-31,19:00,21:00,False,平日,
S21846,M0094,劇場版　緊急取調室 THE FINAL,1,2025-12-31,21:10,23:10,True,平日,
S21847,M0030,栄光のバックホーム,2,2025-12-31,09:30,11:30,False,平日,
S21848,M0030,栄光のバックホーム,2,2025-12-31,12:00,14:00,False,平日,
S21849,M0094,劇場版　緊急取調室 THE FINAL,2,2025-12-31,14:30,16:30,False,平日,
S21850,M0094,劇場版　緊急取調室 THE FINAL,2,2025-12-31,17:00,19:00,False,平日,
S21851,M0094,劇場版　緊急取調室 THE FINAL,2,2025-12-31,19:00,21:00,False,平日,
S21852,M0023,TOKYOタクシー,2,2025-12-31,21:10,23:10,True,平日,
S21853,M0056,新解釈・幕末伝,3,2025-12-31,09:30,11:30,False,平日,
S21854,M0056,新解釈・幕末伝,3,2025-12-31,12:00,14:00,False,平日,
S21855,M0023,TOKYOタクシー,3,2025-12-31,14:30,16:30,False,平日,
S21856,M0056,新解釈・幕末伝,3,2025-12-31,17:00,19:00,False,平日,
S21857,M0077,映画ラストマン FIRST LOVE,3,2025-12-31,19:00,21:00,False,平日,
S21858,M0077,映画ラストマン FIRST LOVE,3,2025-12-31,21:10,23:10,True,平日,
S21859,M0005,(吹替)ズートピア2,4,2025-12-31,09:30,11:30,False,平日,
S21860,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-12-31,12:00,14:00,False,平日,
S21861,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-12-31,14:30,16:30,False,平日,
S21862,M0001,劇場版「鬼滅の刃」無限城編　第一章,4,2025-12-31,17:00,19:00,False,平日,
S21863,M0002,国宝,4,2025-12-31,19:00,21:00,False,平日,
S21864,M0004,劇場版『チェンソーマン レゼ篇』,4,2025-12-31,21:10,23:10,True,平日,
S21865,M0137,(2D字幕)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,5,2025-12-31,09:30,11:30,False,平日,
S21866,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,5,2025-12-31,12:00,14:00,False,平日,
S21867,M0020,呪術廻戦「渋谷事変」×「死滅回游」,5,2025-12-31,14:30,16:30,False,平日,
S21868,M0020,呪術廻戦「渋谷事変」×「死滅回游」,5,2025-12-31,17:00,19:00,False,平日,
S21869,M0105,楓,5,2025-12-31,19:00,21:00,False,平日,
S21870,M0068,(3D吹替)ｱﾊﾞﾀｰ ﾌｧｲﾔｰ･ｱﾝﾄﾞ･ｱｯｼｭ,5,2025-12-31,21:10,23:10,True,平日,
S21871,M0004,劇場版『チェンソーマン レゼ篇』,6,2025-12-31,09:30,11:30,False,平日,
